tweet_id,author_id,tweet_by,tweet_by_verified,user_location,text,clean_tweet,sentiment_text,created_at,source,retweets,replies,likes,quote_count,hastags,mentions,subjectivity,polarity,sentiment
JFF:https…",round el de las de mi,round el de la de mi,2022-05-23 23:59:55+00:00,Twitter for Android,561,0,0,0,[],"['ooopsfranky', '07Scort']",0.4,-0.2,Negative
1528888488481144832,1378820565708996618,julii_ruarte,False,,La confianza q manejo con mi mamá &gt;&gt;&gt;&gt;&gt;❤️❤️❤️,la con mi,la con mi,2022-05-23 23:59:55+00:00,Twitter for iPhone,1,0,3,0,[],[],0.0,0.0,Neutral
1528888488451612673,1178005734824579073,z_etnico,False,"La Calera, Argentina",RT @valenfelicia03: ya discutí con mi cabeza como 5 veces en lo que va del dia,ya con mi en lo,ya con mi en lo,2022-05-23 23:59:55+00:00,Twitter for Android,2,0,0,0,[],['valenfelicia03'],0.0,0.0,Neutral
1528888488309014529,1346842005385711616,Follotodo1,False,,"RT @lanacarolina01: Amor me quisieras tener en tu cama hoy??😋🤤

Información de mi contenido al dm https://t.co/dbv2oTvo2q",amor en tu hoy de mi al,amor en tu hoy de mi al,2022-05-23 23:59:55+00:00,Twitter Web App,503,0,0,0,[],['lanacarolina01'],0.0,0.0,Neutral
1528888488308920320,2801637756,1dilanaydogan,False,"Antalya, Türkiye",Herşey düzelir mi dersin bir gün,mi,mi,2022-05-23 23:59:55+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888488275415040,1068982710159532033,maddiem10125980,False,"Middleburg Heights, OH","RT @serpentinevencm: Sιᥒgᥣᥱ Or Not

→ Lιkᥱ If Yoᥙ Woᥙᥣd Fᥙᥴk Mᥱ

→ RT If Yoᥙ Woᥙᥣd Dᥲtᥱ

→ Lιkᥱ &amp; RT If Yoᥙ Woᥙᥣd Mᥲrrყ Mᥱ

Post If Yoᥙ'rᥱ…",post,post,2022-05-23 23:59:55+00:00,Twitter for iPad,4,0,0,0,[],['serpentinevencm'],0.0,0.0,Neutral
1528888488183189505,344138329,SergioGuzmanE,False,"Bogotá, D.C., Colombia","RT @DanielSamperO: Y así fue como mi amiga @CathyJuvinao terminó haciendo política hombro a hombro al lado de  @JulianBedoyaL17...

La polí…",mi al de la,mi al de la,2022-05-23 23:59:55+00:00,Twitter for Android,680,0,0,0,[],"['DanielSamperO', 'CathyJuvinao', 'JulianBedoyaL17']",0.0,0.0,Neutral
1528888487797133313,1410386056214614016,KevynBlanco4,False,,"RT @Dimitrsimonit: Se la estaba chupando a un amigo mientras mi mejor amigo se bañaba, me llenaron dota la boquita de leche 🔥

With @_Akaco…",se la un mi se la de,se la un mi se la de,2022-05-23 23:59:55+00:00,Twitter for Android,1625,0,0,0,[],"['Dimitrsimonit', '_Akaco']",0.0,0.0,Neutral
1528888487503704065,4020756441,Vanessaarias11_,False,"Bogotá, D.C., Colombia","Últimamente estoy viendo mucho 11:11, que quieres de mi universo? JAJA",de mi,de mi,2022-05-23 23:59:55+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1528888487235051521,1105893260411596800,KarlaNogales18,False,,"RT @Samadhiluprinci: Si quieres saber todo sobre mi ,fechas,zonas,fotos,promos etc
👇https://t.co/CxT97tgDPZ https://t.co/VvsRfSS7J2",si saber mi,si saber mi,2022-05-23 23:59:55+00:00,Twitter for iPhone,254,0,0,0,[],['Samadhiluprinci'],0.0,0.0,Neutral
1528888487218294784,164167150,rubenvaldez3,False,Cd Juárez,"RT @NayeliM87775353: @lopezobrador_ requiero su apoyo urgente como defensora de derechos humanos, estoy siendo extorsionada por la delincue…",de la,de la,2022-05-23 23:59:55+00:00,Twitter Web App,4218,0,0,0,[],"['NayeliM87775353', 'lopezobrador_']",0.0,0.0,Neutral
1528888487105425408,1140712318239727617,primaveraag,False,,"Alma mía, mi alma",alma mi alma,alma mi alma,2022-05-23 23:59:55+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1528888487096745989,1477368057165193226,meryemc1461,False,,@Nefes528 @gulsen_evrim @iflasocin Kıyamam cevap bulamadın mı çen 🤣 kendi cevabının altında mı ezildin çen 🤣🤣🤣,,,2022-05-23 23:59:55+00:00,Twitter for iPhone,0,0,0,0,[],"['Nefes528', 'gulsen_evrim', 'iflasocin']",0.0,0.0,Neutral
1528888487088226304,1465353425227550724,aarongz1996,False,"Caracas, venezuela",RT @DrSheila69: Estoy en una duda existencial mis amores mi tío me dice que me veo mejor depiladita de mi vagina y mi maestro dice que pref…,en mi dice de mi vagina mi maestro dice,en mi dice de mi vagina mi maestro dice,2022-05-23 23:59:55+00:00,Twitter Web App,557,0,0,0,[],['DrSheila69'],0.0,0.0,Neutral
1528888486903681024,1271200828926439428,Damharis3,False,"Chihuahua, México",Claro que mi papá me tiene que pagar la terapia… por su culpa tengo daddy issues que tratar,claro mi la culpa daddy,claro mi la culpa daddy,2022-05-23 23:59:55+00:00,Twitter for iPhone,0,0,4,0,[],[],0.0,0.0,Neutral
1528888486727589888,1119005204844818432,lvsdlibyh,False,she/her,@onlytbangel NO LO VI QUE DIJERON DE MI GORDO😭😭😭,lo de mi,lo de mi,2022-05-23 23:59:55+00:00,Twitter for iPhone,0,1,0,0,[],['onlytbangel'],0.0,0.0,Neutral
1528888486719131648,1221625978222305280,JpHarrah67,False,The Great Southwest,"RT @PollsnOpinions: @Charlen60403930 Sort of, but not as scary as this one is becoming in DC. https://t.co/Ck28RFbfMk",sort scary becoming,sort scary becoming,2022-05-23 23:59:55+00:00,Twitter Web App,2,0,0,0,[],"['PollsnOpinions', 'Charlen60403930']",0.925,-0.024999999999999994,Negative
1528888486283030528,1494790510959284228,Geern17,False,,"RT @tuReinaElsa: La reina ha llegado!

Soy la reina Elsa, viajera interdimensional y tu futura soberana. Recorro las diferentes realidades…",la reina ha soy la reina tu las,la reina ha soy la reina tu la,2022-05-23 23:59:55+00:00,Twitter for Android,44,0,0,0,[],['tuReinaElsa'],0.0,0.0,Neutral
1528888486132162561,1276628403416858624,watercalories23,False,Trench | 18 y/old | ugw:35kg ,"Soy un ser romántico, mi novia me debe amar 😍😍😍😍 https://t.co/kuZkxxAZFO",soy un ser mi amar,soy un ser mi amar,2022-05-23 23:59:55+00:00,Twitter for iPhone,0,0,2,0,[],[],0.0,0.0,Neutral
1528888486098612229,2277799190,_dml4,False,,RT @javitaurino: Oiga escriba ahí mi enhorabuena https://t.co/1vxDk6mi7u,mi,mi,2022-05-23 23:59:55+00:00,Twitter for iPhone,6,0,0,0,[],['javitaurino'],0.0,0.0,Neutral
1528888486094606336,1233684594831945728,hong_cho27,False,내 집,@Dc_191222 제성티비%%%%,,,2022-05-23 23:59:55+00:00,Twitter for Android,0,1,0,0,[],['Dc_191222'],0.0,0.0,Neutral
1528888485922619392,1368466675,rolonmariam29,False,Paraguay,RT @FannyRaatz: Yo nio no le creo nada a los onvres pero en el fondo de mi corazón hay 1% de esperanza de que llegue alguien que me haga ca…,yo en el de mi hay de de,yo en el de mi hay de de,2022-05-23 23:59:55+00:00,Twitter for Android,474,0,0,0,[],['FannyRaatz'],0.0,0.0,Neutral
1528888485880287232,1395403643394854917,deborah_ibanez,False,,RT @tiziana_va1: podríamos ser nosotros pero ni empedo te doy un pedazo de mi pancho https://t.co/zjGXrw1Mph,ser ni te un de mi,ser ni te un de mi,2022-05-23 23:59:55+00:00,Twitter for iPhone,2596,0,0,0,[],['tiziana_va1'],0.0,0.0,Neutral
1528888485808967680,1834521558,Ramiritto2,False,Argentina,"JAJSJAJA fua ahora no pienso likear una historia, seguro deben pensar eso de mi https://t.co/wXOsj9RM0x",deben de mi,deben de mi,2022-05-23 23:59:55+00:00,Twitter for Android,0,0,1,0,[],[],0.0,0.0,Neutral
1528888485695827968,1148319292968095745,Isseiakakiryu,False,,"@Gaby_Chan29 Pues ni tanto, porque a causa de tanta agua y encima que graniza casi todos los días las plantas de mi jardín van a terminar hechas pedazos uwu",ni de agua las de mi van,ni de agua la de mi van,2022-05-23 23:59:55+00:00,Twitter Web App,0,1,0,0,[],['Gaby_Chan29'],0.0,0.0,Neutral
1528888485683163137,1520174293837295616,emakdian,False,"Bogor, Jawa Barat",@princesspromos_ @CryptoFanOnline Dc: liqs#8269 https://t.co/5NoRHlAdlM,,,2022-05-23 23:59:55+00:00,Twitter for Android,0,0,0,0,['8269'],"['princesspromos_', 'CryptoFanOnline']",0.0,0.0,Neutral
1528888485641261057,2752265631,_mgon91,False,"Buenos Aires, Argentina",Les puedo asegurar que mi cumpleaños fue una mierda! 🙃,mi,mi,2022-05-23 23:59:55+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888485507018752,136505572,CIRINSKY,False,"Oaxaca, México",RT @royfid: @AXL__tw Mi voto será en contra de este dictamen que pone en riesgo la autonomía y funcionamiento del Instituto.,mi en contra de pone en la,mi en contra de pone en la,2022-05-23 23:59:54+00:00,Twitter for iPhone,129,0,0,0,[],"['royfid', 'AXL__tw']",0.0,0.0,Neutral
1528888485372895232,128647193,jimmycardenas77,False,"Villavicencio, Colombia",RT @LevyRincon: Hice una encuesta en mi comunidad de YouTube preguntando que si reelegirían a Duque y todo el mundo respondió que ojalá se…,en mi de si el,en mi de si el,2022-05-23 23:59:54+00:00,Twitter for Android,2148,0,0,0,[],['LevyRincon'],0.0,0.0,Neutral
1528888485356130304,211295997,Gonzaleez16,False,"Córdoba, Argentina","Mí yo enojada es más que lo peor, me terminó odiando hasta yo misma!",yo es lo hasta yo,yo e lo hasta yo,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888485293150209,1162301861099180033,florlastra_,False,,Acabo de encontrar mí nueva tienda favorita de carteras 🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲 ahora cómo sigo mí vida?,de de,de de,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888485293150208,1280440664396673025,elisapo4,False,U.s ,"RT @brianvachok06: Mi tio me descubre masturbandome en mi habitación, se calienta y termina rompiéndome el culito! 🥵
RT si queres ver cómo…",mi en mi se el si,mi en mi se el si,2022-05-23 23:59:54+00:00,Twitter for Android,5459,0,0,0,[],['brianvachok06'],0.0,0.0,Neutral
1528888485213392897,1291936730329866241,roudharana,False,,"@Dennis_Votos @TopTenOfficial Hola @TopTenOfficial, dejo mi voto para  #Wayoyo de #DennisArana",mi para de,mi para de,2022-05-23 23:59:54+00:00,Twitter Web App,0,0,0,0,"['Wayoyo', 'DennisArana']","['Dennis_Votos', 'TopTenOfficial', 'TopTenOfficial']",0.0,0.0,Neutral
1528888484886626304,123181379,kentawdgoto,False,Tokyo,"@mi_d_82 おはよー
イン頻度高くていいなぁ",,,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,1,0,0,[],['mi_d_82'],0.0,0.0,Neutral
1528888484861292545,1414989479467696130,donnapivarnik1,False,,RT @CalltoActivism: BREAKING: Facebook owner Mark Zuckerberg has been slapped with a lawsuit by the DC Attorney General for misleading priv…,breaking owner mark lawsuit attorney general misleading,breaking owner mark lawsuit attorney general misleading,2022-05-23 23:59:54+00:00,Twitter for Android,2536,0,0,0,[],['CalltoActivism'],0.5,0.05000000000000002,Positive
1528888484680941570,1389410826780565504,almi_chaky,False,,"@Aroha_Madelyn Llegando a mi casa, lo vere , no me atrevo ir escuchando en el transporte 🙈 , y que me vean llorar.",mi lo en el,mi lo en el,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,1,0,[],['Aroha_Madelyn'],0.0,0.0,Neutral
1528888484546588672,756697194,lvtchu,False,tg/dc : strwcious,"RT @galaksi: $35 | 500.000 IDR ~ 4 HOURS

RT &amp; Join DC👇 (Post Proof)
https://t.co/768PMwdA5u",join post proof,join post proof,2022-05-23 23:59:54+00:00,Twitter for Android,1461,0,0,0,[],['galaksi'],0.0,0.0,Neutral
1528888484525531136,1362223519342460928,glmreswft,False,bzzzzz,RT @emsxgigi: SI PUDIERA IR A UN CONCIERTO DE LOUIS TOMLINSON TODOS LOS DÍAS DEL RESTO DE MI VIDA SE LOS JURO QUE LO HARÍA,si un de de mi se lo,si un de de mi se lo,2022-05-23 23:59:54+00:00,Twitter for Android,975,0,0,0,[],['emsxgigi'],0.0,0.0,Neutral
1528888484181729282,1023662290921508864,LAUPHORIC,False,19 she,duró 16 segundos pero ha cambiado completamente la trayectoria de mi vida https://t.co/PwBFSW6W0g,ha la de mi,ha la de mi,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,0,2,0,[],[],0.0,0.0,Neutral
1528888484005433345,1080815048698875904,SWIFTHATS_,False,Harry es mejor q tu fav ,la tal tini? estas hablando de la reina de argentina mi amor https://t.co/tyI9Kn4SJL,la tal de la reina de mi amor,la tal de la reina de mi amor,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,1,1,0,[],[],0.0,0.0,Neutral
1528888483774754816,1422795631953911808,prker_ronnie,False,"Kempner,TX","RT @brandon271093: Nuevo video🥵🔥😈 mi primo me tocaba, lo encuentra mi hermano🥵  lo iban acusar con su papa, y al momento llega su papa😱🔥 qu…",mi lo mi lo con papa al,mi lo mi lo con papa al,2022-05-23 23:59:54+00:00,Twitter Web App,1087,0,0,0,[],['brandon271093'],0.0,0.0,Neutral
1528888483770605569,1258454633858686993,Andres71023724,False,,RT @daniellachavezc: Chicos estoy subiendo mucho Arte a mi Onlyfans   Link aquí https://t.co/l5EH0uQT8p https://t.co/yZ7sBfrVnR,mi link,mi link,2022-05-23 23:59:54+00:00,Twitter for Android,349,0,0,0,[],['daniellachavezc'],0.0,0.0,Neutral
1528888483770531840,1476987452388790273,sofiibal,False,,@guadaaaa02 a veces amo mí escuela 🫶🏻,,,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,4,0,[],['guadaaaa02'],0.0,0.0,Neutral
1528888483519021070,407981834,HakimYAGLI,False,,@KANIKEY_ @nihadagenc Okuduğum için şaşırıyorum ya zaten. İnsanlar kendileri ile bu kadar çelişip güce tapabilir mi?,ya bu mi,ya bu mi,2022-05-23 23:59:54+00:00,Twitter for Android,0,1,4,0,[],"['KANIKEY_', 'nihadagenc']",0.0,0.0,Neutral
1528888483510722560,1462881735289438211,alexaadriano13,False,,mi vato kiere hablar conmigo,mi,mi,2022-05-23 23:59:54+00:00,Twitter for Android,0,2,1,0,[],[],0.0,0.0,Neutral
1528888483430903808,1485069736891322376,555_jhs,False,Chile,"Q ganas q mi pana de la u este aquí mamando mi verga y me saque lechita🍼🤤
Rt y te mando un mensaje🙈👀
Pt nunca había subido un video antes 
https://t.co/NRWa9Cf4bM https://t.co/72z8NHUq6A",mi de la mi te un un video antes,mi de la mi te un un video ante,2022-05-23 23:59:54+00:00,Twitter for Android,57,6,215,0,[],[],0.0,0.0,Neutral
1528888483393175552,728366081237094400,angeliccvenus,False,"Heredia, Costa Rica","ay que raro, justo cuando le dije a mi novio que quería ir a antik, dejó de gustarle y que ya supuestamente no va más :/ jajajajajajajajaj",ay justo mi de ya,ay justo mi de ya,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1528888483078881280,1055952636837576704,verde30801,False,,RT @VickyVillarruel: Argentina NO debe ceder su soberanía sanitaria. Si bien el tratado q va a discutir la OMS en Ginebra puede no ser vinc…,ceder si bien el la en ser,ceder si bien el la en ser,2022-05-23 23:59:54+00:00,Twitter for Android,1345,0,0,0,[],['VickyVillarruel'],0.0,0.0,Neutral
1528888482953056256,816287854741450752,Jorge_Valess,False,,Ayer mi equipo se repartió el trabajo final y a algunos les tocó la portada y el índice y a mí el contenido de 12 hojas para hoy en la noche!!,mi se el final la el el de para hoy en la,mi se el final la el el de para hoy en la,2022-05-23 23:59:54+00:00,Twitter for Android,0,2,0,0,[],[],1.0,0.0,Neutral
1528888482944299008,1411133710209069057,auarianaa,False,sh!her ,"@aXoZerr tengo un charco de agua afuera de mi casa, estás invitado",un de agua de mi,un de agua de mi,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,0,0,0,[],['aXoZerr'],0.0,0.0,Neutral
1528888482923429888,1348788745965858816,Davos09061901,False,,RT @jennobenno: 10-20% of pregnancies result in miscarriage. Women aren’t criminalized over miscarriage &amp; women who end a pregnancy shouldn…,result miscarriage miscarriage end pregnancy,result miscarriage miscarriage end pregnancy,2022-05-23 23:59:54+00:00,Twitter for iPhone,207,0,0,0,[],['jennobenno'],0.0,0.0,Neutral
1528888482839441408,233637773,anngieSotomayor,False,,Yo sola me compro un gorrito negro y lo tiro arriba de mi ropa negra. Date por perdido,yo sola un negro lo arriba de mi date,yo sola un negro lo arriba de mi date,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1528888482772529154,1219573067548065796,jeibof,False,,A veces odio tanto mi vida luego agradezco por estar viva pero no entiendo pa que si me quiero morir igual,mi viva pa si,mi viva pa si,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888482718167040,352730111,telma_rc,False,Asunción,"RT @milipioletti: Quiero dejar asentado un aprendizaje que llegó a mi cerebro demasiado tarde: no hay que contar todo, ni compartirse tanto…",un mi hay ni,un mi hay ni,2022-05-23 23:59:54+00:00,Twitter for iPhone,6526,0,0,0,[],['milipioletti'],0.0,0.0,Neutral
1528888482566967299,1450521490252836867,hey_annie99,False,,"Amo que Guido me complazca con muchos regalitos pero me hace mal que gaste tanto en mi
Es un sentimiento de amor odio jajajaa",con mal en mi es un de amor,con mal en mi e un de amor,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888482474913793,123108098,isabelverac,False,Chile,"@FernandoNovoa_ @urgentedifundir jajajja, mi esposo ronca y yo uso de esos",mi yo de,mi yo de,2022-05-23 23:59:54+00:00,Twitter Web App,0,1,1,0,[],"['FernandoNovoa_', 'urgentedifundir']",0.0,0.0,Neutral
1528888482399416320,3594999497,Psicomanthiss,False,"Córdoba, Argentina",Mi salsita criolla y mi mayo casera son una cosa de loco,mi mi son de loco,mi mi son de loco,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888482357161984,1522732892866105345,srdelanoche1991,False,,RT @Laurasexy_milf: No puedo ir al gym pero eso no es problema para mí 😁😁😁 CUERPO sano MENTE sana😜FOLLA sano 😏😏😏 https://t.co/NbpTniXHly,al gym es para,al gym e para,2022-05-23 23:59:54+00:00,Twitter for Android,27,0,0,0,[],['Laurasexy_milf'],0.0,0.0,Neutral
1528888482340343809,247978368,AlinaaTavarez,False,,Y pensar que cuando salga del trabajo tengo que ponerme a joder con cena me dan deseo ni de llegar a mi casa🥲...,con dan ni de mi,con dan ni de mi,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1528888482323628034,1513528966333800448,julio_nilsa,False,,"RT @andreinacamejo4: Gracias a Dios por un año más de vida... Feliz cumpleaños para mi 🎂🎉🎂🎂 

Que Dios me conceda larga vida y salud 🙏🥳 htt…",un de para mi,un de para mi,2022-05-23 23:59:54+00:00,Twitter for Android,194,0,0,0,[],['andreinacamejo4'],0.0,0.0,Neutral
1528888482302595073,1493007963547521026,MEIKO96811195,False,"Aichi-ken, Japan","@Mi97873631 Miちゃん❤☺️
おはようございます✨🌷
ありがとうございます😭

メッセージ嬉しいです☺
これからも仲良くしてくださいね✌️💕

ありがとうございました😘",,,2022-05-23 23:59:54+00:00,Twitter for Android,0,1,2,0,[],['Mi97873631'],0.0,0.0,Neutral
1528888482063880192,36785286,VVJ_GT,False,Guatemala,RT @licjehz: @miotralectura @VVJ_GT @BillGates https://t.co/y7fZIBbpRD,,,2022-05-23 23:59:54+00:00,Twitter for iPhone,1,0,0,0,[],"['licjehz', 'miotralectura', 'VVJ_GT', 'BillGates']",0.0,0.0,Neutral
1528888481853984768,1448056375813234693,MESSIAS63756521,False,,@PedroMe00708670 @87_guardian Si es lo que hare si quieres te mando mi nuevo kit oara celebrar mi regreso a ser kit maker,si es lo hare si te mi kit mi ser kit maker,si e lo hare si te mi kit mi ser kit maker,2022-05-23 23:59:54+00:00,Twitter for Android,0,1,1,0,[],"['PedroMe00708670', '87_guardian']",0.0,0.0,Neutral
1528888481845497857,1524095347622133762,CdeCoqueta6,False,"Mérida, Yucatán",RT @AlexxBadBoy: 🔥🔥🔥Me encanta hacer el mañanero y que juegue bien rico con mi culito hasta que lo dejé con lechita🔥🔥🔥 @EncuentroGayMty htt…,el bien con mi hasta lo con,el bien con mi hasta lo con,2022-05-23 23:59:54+00:00,Twitter for iPhone,1566,0,0,0,[],"['AlexxBadBoy', 'EncuentroGayMty']",0.0,0.0,Neutral
1528888481736531969,3241801752,Ade_UV,False,,Mi mirada cambió cuando tus ojos ví 🥰❣️,mi,mi,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888481669341185,183780451,XaviCruz_,False,Guayaquil - Ecuador,Mi corazón pasó mucho tiempo dividido pero ya no,mi ya,mi ya,2022-05-23 23:59:54+00:00,Twitter for iPhone,0,0,0,0,[],[],0.0,0.0,Neutral
1528888481657032705,352050085,CarlosFuentesDR,False,,"RT @yolidabeyac: Expreso mi sentido pésame ⁦al Magistrado @FFuentesBarrera y al Lic. @CarlosFuentesDR, por el sensible fallecimiento de la…",mi al el sensible de,mi al el sensible de,2022-05-23 23:59:54+00:00,Twitter for iPhone,1,0,0,0,[],"['yolidabeyac', 'FFuentesBarrera', 'CarlosFuentesDR']",0.0,0.0,Neutral
1528888481564565504,1479579304287744001,LIN0SKITTY,False,". . . i will remember forever what it was like to meet each one of you, the incredible feeling that this awakened in me and the memories, 𝘀𝗸𝘇. ♡","faço minha outra tela do minho ou do lix, estou em análise 

mi ajudem",em mi,em mi,2022-05-23 23:59:54+00:00,Twitter for Android,0,0,0,0,[],[],0.0,0.0,Neutral
1528888481514233856,1241396127666180096,Charly02207930,False,,"RT @gutriveram: Vean el video de estás fotos en mi OnlyFans: https://t.co/M7TKL3Xm0g  
Y síganme en Ig: https://t.co/rZHOfCfGB6  🥵🔥 https:/…",el video de en mi en,el video de en mi en,2022-05-23 23:59:54+00:00,Twitter for Android,594,0,0,0,[],['gutriveram'],0.0,0.0,Neutral
1528888481237196800,1864349071,Eskol69903,False,,RT @Opinante12: @cavardel @marcodebcn @Eskol69903 @YouTube @YsYeya Tremendo grupo de mi época de juventud y como no escuchar : true,de mi de true,de mi de true,2022-05-23 23:59:53+00:00,Twitter for iPhone,1,0,0,0,[],"['Opinante12', 'cavardel', 'marcodebcn', 'Eskol69903', 'YouTube', 'YsYeya']",0.65,0.35,Positive
1528888481128120321,829587740270288896,HrkC0405,False,"Kota Surabaya, Jawa Timur",@missufe Dc. Hengheyu#8799 https://t.co/yDuaA73y4N,,,2022-05-23 23:59:53+00:00,Twitter for Android,0,0,1,0,['8799'],['missufe'],0.0,0.0,Neutral
1528888481111580673,1233206155930767362,Josejim42626367,False,,RT @Josejim42626367: Mi esposa https://t.co/P22rIrNtO7,mi,mi,2022-05-23 23:59:53+00:00,Twitter for Android,101,0,0,0,[],['Josejim42626367'],0.0,0.0,Neutral
1528888480687718400,841791282,ivanchoadolf,False,Santa Fe,RT @IsMyShitt: Mi papá le pregunto a mi hermana quien repartió escarapelas el 25 de mayo y ella dijo que nadie porque es feriado https://t.…,mi mi el de es,mi mi el de e,2022-05-23 23:59:53+00:00,Twitter for Android,1,0,0,0,[],['IsMyShitt'],0.0,0.0,Neutral
1528888480440328193,1226032044456603648,MicaelaDolores_,False,"Pueblo de Ayotla, Ixtapaluca","RT @DrBrasilAcosta: Iniciamos la semana con mi artículo en @BuzosNoticias 1030: ¿Contra la inflación?

Conoce las contradicciones de el pla…",la con mi en la las de el,la con mi en la la de el,2022-05-23 23:59:53+00:00,Twitter Web App,2868,0,0,0,[],"['DrBrasilAcosta', 'BuzosNoticias']",0.0,0.0,Neutral
1528888480432021504,1095492405023916032,JPino369,False,,"RT @RACerrada: Le entregué mis mejores 10 años a la lucha contra la tiranía y el comunismo en Venezuela.

Me vine a Colombia a ""probar suer…",la contra la el en vine,la contra la el en vine,2022-05-23 23:59:53+00:00,Twitter for Android,91,0,0,0,[],['RACerrada'],0.0,0.0,Neutral
1528888480406773760,944263479564947456,sulca_florencio,False,"Lima, Peru",RT @_f0ssil: Nuevamente desamparadas. Como arqueóloga solo me hace sentir desprotegida y que si en algún momento de mi vida me topo con gen…,solo si en de mi topo con,solo si en de mi topo con,2022-05-23 23:59:53+00:00,Twitter for Android,22,0,0,0,[],['_f0ssil'],0.0,0.0,Neutral
1528888480193036288,871713777078730754,mert_golu,False,,@royzvow Hayırdır aq devlet başkanıyla mi konusuyor çocuk ortamın zaten böyle neyin kafası bu Prima devamke,mi bu prima,mi bu prima,2022-05-23 23:59:53+00:00,Twitter for Android,0,0,0,0,[],['royzvow'],0.0,0.0,Neutral
1528888480125812737,1422324041373859840,Ludmiidiaz19,False,,"Estoy tan orgullosa de mí hermanito,que voy a tener que salir el finde a festejar por el",tan de el el,tan de el el,2022-05-23 23:59:53+00:00,Twitter for Android,0,1,1,0,[],[],0.0,0.0,Neutral
1528888480008327168,1072492107661762561,BUSCOMADUROS10,False,"Bogotá, D.C., Colombia",RT @JuanPre59735645: Con Mi Maduro Alejandro De Pachuca Hgo https://t.co/aIbWRm7Ktz,con mi maduro de,con mi maduro de,2022-05-23 23:59:53+00:00,Twitter Web App,133,0,0,0,[],['JuanPre59735645'],0.0,0.0,Neutral
1528888479849009153,707968863489695744,EluGarsol2975,False,"Madrid, España",RT @PxrpleNyxck: La manera en la que dejó de existir en las redes sociales hasta que tengo cosas que hacer y me doy cuenta de que las redes…,la en la de en las hasta de las,la en la de en la hasta de la,2022-05-23 23:59:53+00:00,Twitter for Android,2,0,0,0,[],['PxrpleNyxck'],0.0,0.0,Neutral
1528888479736037376,1467373177445953538,KomiCNFT,False,Republika ng Pilipinas,"@SkurtLoy @NetherCNFT @RR_CNFT @tristan_solema @ChilledMong @JigaCnft @jonazsan @NetherCNFT
@nairdamancnft @zklvntr
LFG!!! Done!!!
